vote_id,vote_date,title,result,olp_stage,total_for,total_against,total_abstain,source_url
177424,2025-06-19 12:28:09,Clean Industrial Deal,REJECTED,,100,397,71,https://www.europarl.europa.eu/plenary/en/votes/177424.xml
177425,2025-06-19 12:28:20,Clean Industrial Deal,REJECTED,,106,437,30,https://www.europarl.europa.eu/plenary/en/votes/177425.xml
177426,2025-06-19 12:28:31,Clean Industrial Deal,REJECTED,,156,392,27,https://www.europarl.europa.eu/plenary/en/votes/177426.xml
177427,2025-06-19 12:28:43,Clean Industrial Deal,REJECTED,,74,476,22,https://www.europarl.europa.eu/plenary/en/votes/177427.xml
177428,2025-06-19 12:28:54,Clean Industrial Deal,REJECTED,,166,391,17,https://www.europarl.europa.eu/plenary/en/votes/177428.xml
177429,2025-06-19 12:29:06,Clean Industrial Deal,REJECTED,,173,397,4,https://www.europarl.europa.eu/plenary/en/votes/177429.xml
177432,2025-06-19 12:29:24,Clean Industrial Deal,ADOPTED,,389,168,12,https://www.europarl.europa.eu/plenary/en/votes/177432.xml
177433,2025-06-19 12:29:37,Clean Industrial Deal,REJECTED,,175,387,9,https://www.europarl.europa.eu/plenary/en/votes/177433.xml
177436,2025-06-19 12:30:06,Clean Industrial Deal,ADOPTED,,378,177,12,https://www.europarl.europa.eu/plenary/en/votes/177436.xml
177441,2025-06-19 12:31:04,Clean Industrial Deal,REJECTED,,129,386,56,https://www.europarl.europa.eu/plenary/en/votes/177441.xml
177442,2025-06-19 12:31:28,Clean Industrial Deal,REJECTED,,196,360,13,https://www.europarl.europa.eu/plenary/en/votes/177442.xml
177447,2025-06-19 12:32:43,Clean Industrial Deal,REJECTED,,170,379,10,https://www.europarl.europa.eu/plenary/en/votes/177447.xml
177448,2025-06-19 12:32:54,Clean Industrial Deal,REJECTED,,180,381,4,https://www.europarl.europa.eu/plenary/en/votes/177448.xml
177449,2025-06-19 12:33:15,Clean Industrial Deal,REJECTED,,184,371,14,https://www.europarl.europa.eu/plenary/en/votes/177449.xml
177453,2025-06-19 12:33:58,Clean Industrial Deal,REJECTED,,183,380,6,https://www.europarl.europa.eu/plenary/en/votes/177453.xml
177454,2025-06-19 12:34:14,Clean Industrial Deal,ADOPTED,,381,173,13,https://www.europarl.europa.eu/plenary/en/votes/177454.xml
177459,2025-06-19 12:07:30,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,419,97,54,https://www.europarl.europa.eu/plenary/en/votes/177459.xml
177465,2025-06-19 12:08:13,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,385,146,44,https://www.europarl.europa.eu/plenary/en/votes/177465.xml
177475,2025-06-19 12:09:19,Welfare of dogs and cats and their traceability,REJECTED,OLP_FIRST_READING,263,275,39,https://www.europarl.europa.eu/plenary/en/votes/177475.xml
177478,2025-06-19 12:10:23,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,392,169,16,https://www.europarl.europa.eu/plenary/en/votes/177478.xml
177479,2025-06-19 12:10:34,Welfare of dogs and cats and their traceability,REJECTED,OLP_FIRST_READING,158,390,26,https://www.europarl.europa.eu/plenary/en/votes/177479.xml
177480,2025-06-19 12:10:49,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,335,240,7,https://www.europarl.europa.eu/plenary/en/votes/177480.xml
177481,2025-06-19 12:11:21,Welfare of dogs and cats and their traceability,REJECTED,OLP_FIRST_READING,170,386,19,https://www.europarl.europa.eu/plenary/en/votes/177481.xml
177482,2025-06-19 12:11:32,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,301,255,19,https://www.europarl.europa.eu/plenary/en/votes/177482.xml
177483,2025-06-19 12:11:57,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,474,54,48,https://www.europarl.europa.eu/plenary/en/votes/177483.xml
177484,2025-06-19 12:12:12,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,389,129,47,https://www.europarl.europa.eu/plenary/en/votes/177484.xml
177485,2025-06-19 12:12:36,Welfare of dogs and cats and their traceability,REJECTED,OLP_FIRST_READING,177,375,28,https://www.europarl.europa.eu/plenary/en/votes/177485.xml
177486,2025-06-19 12:13:01,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,240,216,125,https://www.europarl.europa.eu/plenary/en/votes/177486.xml
177496,2025-06-19 12:14:41,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,349,214,16,https://www.europarl.europa.eu/plenary/en/votes/177496.xml
177497,2025-06-19 12:14:53,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,337,217,19,https://www.europarl.europa.eu/plenary/en/votes/177497.xml
177499,2025-06-19 12:15:27,Welfare of dogs and cats and their traceability,REJECTED,OLP_FIRST_READING,165,272,144,https://www.europarl.europa.eu/plenary/en/votes/177499.xml
177500,2025-06-19 12:16:48,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,448,97,34,https://www.europarl.europa.eu/plenary/en/votes/177500.xml
177502,2025-06-19 12:17:03,Welfare of dogs and cats and their traceability,REJECTED,OLP_FIRST_READING,136,394,40,https://www.europarl.europa.eu/plenary/en/votes/177502.xml
177503,2025-06-19 12:17:16,Welfare of dogs and cats and their traceability,REJECTED,OLP_FIRST_READING,215,322,38,https://www.europarl.europa.eu/plenary/en/votes/177503.xml
177504,2025-06-19 12:17:57,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,338,219,20,https://www.europarl.europa.eu/plenary/en/votes/177504.xml
177505,2025-06-19 12:19:52,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,326,232,24,https://www.europarl.europa.eu/plenary/en/votes/177505.xml
177506,2025-06-19 12:21:21,Electricity grids: the backbone of the EU energy system,REJECTED,,170,396,4,https://www.europarl.europa.eu/plenary/en/votes/177506.xml
177507,2025-06-19 12:21:34,Electricity grids: the backbone of the EU energy system,REJECTED,,160,404,7,https://www.europarl.europa.eu/plenary/en/votes/177507.xml
177508,2025-06-19 12:21:47,Electricity grids: the backbone of the EU energy system,ADOPTED,,462,68,48,https://www.europarl.europa.eu/plenary/en/votes/177508.xml
177509,2025-06-19 12:21:59,Electricity grids: the backbone of the EU energy system,REJECTED,,158,389,32,https://www.europarl.europa.eu/plenary/en/votes/177509.xml
177511,2025-06-19 12:22:12,Electricity grids: the backbone of the EU energy system,ADOPTED,,487,56,37,https://www.europarl.europa.eu/plenary/en/votes/177511.xml
177512,2025-06-19 12:22:24,Electricity grids: the backbone of the EU energy system,ADOPTED,,403,168,9,https://www.europarl.europa.eu/plenary/en/votes/177512.xml
177514,2025-06-19 12:22:37,Electricity grids: the backbone of the EU energy system,ADOPTED,,446,37,94,https://www.europarl.europa.eu/plenary/en/votes/177514.xml
177515,2025-06-19 12:22:48,Electricity grids: the backbone of the EU energy system,ADOPTED,,405,163,10,https://www.europarl.europa.eu/plenary/en/votes/177515.xml
177516,2025-06-19 12:23:01,Electricity grids: the backbone of the EU energy system,REJECTED,,160,387,29,https://www.europarl.europa.eu/plenary/en/votes/177516.xml
177518,2025-06-19 12:23:13,Electricity grids: the backbone of the EU energy system,ADOPTED,,458,78,41,https://www.europarl.europa.eu/plenary/en/votes/177518.xml
177519,2025-06-19 12:23:25,Electricity grids: the backbone of the EU energy system,ADOPTED,,383,184,10,https://www.europarl.europa.eu/plenary/en/votes/177519.xml
177521,2025-06-19 12:23:38,Electricity grids: the backbone of the EU energy system,ADOPTED,,530,20,31,https://www.europarl.europa.eu/plenary/en/votes/177521.xml
177522,2025-06-19 12:23:49,Electricity grids: the backbone of the EU energy system,ADOPTED,,405,169,3,https://www.europarl.europa.eu/plenary/en/votes/177522.xml
177523,2025-06-19 12:24:03,Electricity grids: the backbone of the EU energy system,ADOPTED,,397,162,21,https://www.europarl.europa.eu/plenary/en/votes/177523.xml
177524,2025-06-19 12:24:16,Electricity grids: the backbone of the EU energy system,REJECTED,,184,376,17,https://www.europarl.europa.eu/plenary/en/votes/177524.xml
177527,2025-06-19 12:24:43,Electricity grids: the backbone of the EU energy system,REJECTED,,167,405,6,https://www.europarl.europa.eu/plenary/en/votes/177527.xml
177529,2025-06-19 12:24:58,Electricity grids: the backbone of the EU energy system,ADOPTED,,547,10,20,https://www.europarl.europa.eu/plenary/en/votes/177529.xml
177530,2025-06-19 12:25:09,Electricity grids: the backbone of the EU energy system,ADOPTED,,405,166,7,https://www.europarl.europa.eu/plenary/en/votes/177530.xml
177531,2025-06-19 12:25:21,Electricity grids: the backbone of the EU energy system,ADOPTED,,396,163,15,https://www.europarl.europa.eu/plenary/en/votes/177531.xml
177532,2025-06-19 12:25:35,Electricity grids: the backbone of the EU energy system,ADOPTED,,418,112,45,https://www.europarl.europa.eu/plenary/en/votes/177532.xml
177541,2025-06-19 12:30:18,Clean Industrial Deal,REJECTED,,78,485,7,https://www.europarl.europa.eu/plenary/en/votes/177541.xml
177546,2025-06-19 12:31:16,Clean Industrial Deal,REJECTED,,96,419,57,https://www.europarl.europa.eu/plenary/en/votes/177546.xml
177547,2025-06-19 12:31:52,Clean Industrial Deal,REJECTED,,101,424,48,https://www.europarl.europa.eu/plenary/en/votes/177547.xml
177548,2025-06-19 12:32:09,Clean Industrial Deal,REJECTED,,74,478,16,https://www.europarl.europa.eu/plenary/en/votes/177548.xml
177549,2025-06-19 12:32:21,Clean Industrial Deal,REJECTED,,70,476,11,https://www.europarl.europa.eu/plenary/en/votes/177549.xml
177550,2025-06-19 12:32:31,Clean Industrial Deal,REJECTED,,67,480,19,https://www.europarl.europa.eu/plenary/en/votes/177550.xml
177563,2025-06-19 12:13:44,Welfare of dogs and cats and their traceability,ADOPTED,OLP_FIRST_READING,287,239,50,https://www.europarl.europa.eu/plenary/en/votes/177563.xml
177593,2025-06-19 12:30:41,Clean Industrial Deal,REJECTED,,62,497,15,https://www.europarl.europa.eu/plenary/en/votes/177593.xml
177595,2025-06-19 12:01:35,"Media freedom in Georgia, particularly the case of Mzia Amaglobeli",ADOPTED,,324,25,87,https://www.europarl.europa.eu/plenary/en/votes/177595.xml
177596,2025-06-19 12:01:59,Case of Ahmadreza Jalali in Iran,ADOPTED,,248,195,37,https://www.europarl.europa.eu/plenary/en/votes/177596.xml
177599,2025-06-19 12:02:19,Case of Ahmadreza Jalali in Iran,ADOPTED,,411,51,26,https://www.europarl.europa.eu/plenary/en/votes/177599.xml
177600,2025-06-19 12:02:34,Case of Ahmadreza Jalali in Iran,REJECTED,,168,312,18,https://www.europarl.europa.eu/plenary/en/votes/177600.xml
177601,2025-06-19 12:02:50,Case of Ahmadreza Jalali in Iran,REJECTED,,146,352,25,https://www.europarl.europa.eu/plenary/en/votes/177601.xml
177602,2025-06-19 12:03:03,Case of Ahmadreza Jalali in Iran,ADOPTED,,486,8,29,https://www.europarl.europa.eu/plenary/en/votes/177602.xml
177603,2025-06-19 12:03:25,Dissolution of political parties and the crackdown on the opposition in Mali,REJECTED,,146,381,12,https://www.europarl.europa.eu/plenary/en/votes/177603.xml
177604,2025-06-19 12:03:39,Dissolution of political parties and the crackdown on the opposition in Mali,ADOPTED,,501,8,25,https://www.europarl.europa.eu/plenary/en/votes/177604.xml
177608,2025-06-19 12:04:04,Dissolution of political parties and the crackdown on the opposition in Mali,ADOPTED,,275,262,16,https://www.europarl.europa.eu/plenary/en/votes/177608.xml
177610,2025-06-19 12:04:24,Dissolution of political parties and the crackdown on the opposition in Mali,REJECTED,,100,440,13,https://www.europarl.europa.eu/plenary/en/votes/177610.xml
177611,2025-06-19 12:04:34,Dissolution of political parties and the crackdown on the opposition in Mali,REJECTED,,93,439,22,https://www.europarl.europa.eu/plenary/en/votes/177611.xml
177615,2025-06-19 12:06:38,Dissolution of political parties and the crackdown on the opposition in Mali,ADOPTED,,305,223,18,https://www.europarl.europa.eu/plenary/en/votes/177615.xml
177616,2025-06-19 12:06:52,Dissolution of political parties and the crackdown on the opposition in Mali,ADOPTED,,511,14,25,https://www.europarl.europa.eu/plenary/en/votes/177616.xml
177648,2025-07-08 12:40:58,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,561,109,11,https://www.europarl.europa.eu/plenary/en/votes/177648.xml
177650,2025-07-08 12:36:01,Entry/Exit System: temporary derogation from certain provisions as regards a progressive start of operations of the Entry/Exit System,,,572,42,67,https://www.europarl.europa.eu/plenary/en/votes/177650.xml
177664,2025-07-08 12:47:01,Financial activities of the European Investment Bank – annual report 2024,,,417,188,75,https://www.europarl.europa.eu/plenary/en/votes/177664.xml
177665,2025-07-08 12:41:23,VAT rules relating to taxable persons who facilitate distance sales of imported goods and the application of the special scheme for distance sales of goods imported from third territories or third countries and special arrangements for declaration and payment of import VAT,,,623,26,28,https://www.europarl.europa.eu/plenary/en/votes/177665.xml
177666,2025-07-08 12:32:26,Adoption by Bulgaria of the euro on 1 January 2026,,,531,69,79,https://www.europarl.europa.eu/plenary/en/votes/177666.xml
177670,2025-07-08 12:33:39,Role of gas storage for securing gas supplies ahead of the winter season,,,542,109,30,https://www.europarl.europa.eu/plenary/en/votes/177670.xml
177690,2025-07-09 12:25:02,Draft amending budget No 1/2025: entering the surplus of the financial year 2024,ADOPTED,,534,102,56,https://www.europarl.europa.eu/plenary/en/votes/177690.xml
177691,2025-07-08 12:36:25,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,616,29,36,https://www.europarl.europa.eu/plenary/en/votes/177691.xml
177697,2025-07-10 12:15:56,"Future of the EU biotechnology and biomanufacturing sector: leveraging research, boosting innovation and enhancing competitiveness",ADOPTED,,494,83,71,https://www.europarl.europa.eu/plenary/en/votes/177697.xml
177723,2025-07-09 12:35:18,2023 and 2024 reports on Albania,ADOPTED,,502,120,64,https://www.europarl.europa.eu/plenary/en/votes/177723.xml
177733,2025-07-08 12:54:38,Security of energy supply in the EU,,,459,170,30,https://www.europarl.europa.eu/plenary/en/votes/177733.xml
177735,2025-07-09 12:28:09,Mobilisation of the European Globalisation Adjustment Fund: Application EGF/2025/000 TA 2025 - Technical assistance at the initiative of the Commission,ADOPTED,,574,63,56,https://www.europarl.europa.eu/plenary/en/votes/177735.xml
177737,2025-07-09 12:21:14,Amending Regulation (EU) No 1026/2012 on certain measures for the purpose of the conservation of fish stocks in relation to countries allowing non-sustainable fishing,ADOPTED,OLP_FIRST_READING,681,4,4,https://www.europarl.europa.eu/plenary/en/votes/177737.xml
177739,2025-07-09 12:56:35,Implementation and delivery of the Sustainable Development Goals in view of the 2025 High-Level Political Forum,ADOPTED,,422,219,31,https://www.europarl.europa.eu/plenary/en/votes/177739.xml
177742,2025-07-09 12:29:44,Product safety and regulatory compliance in e-commerce and non-EU imports,ADOPTED,,619,26,46,https://www.europarl.europa.eu/plenary/en/votes/177742.xml
177745,2025-07-09 12:25:39,"Mobilisation of the European Union Solidarity Fund: assistance to Austria, Poland, Czechia, Slovakia and Moldova relating to floods that occurred in September 2024 and Bosnia and Herzegovina relating to floods that occurred in October 2024",ADOPTED,,643,13,35,https://www.europarl.europa.eu/plenary/en/votes/177745.xml
177763,2025-07-09 12:38:32,2023 and 2024 reports on Bosnia and Herzegovina,ADOPTED,,495,130,63,https://www.europarl.europa.eu/plenary/en/votes/177763.xml
177786,2025-07-09 12:47:54,2023 and 2024 reports on Georgia,ADOPTED,,490,147,49,https://www.europarl.europa.eu/plenary/en/votes/177786.xml
177814,2025-07-09 12:43:06,2023 and 2024 reports on North Macedonia,ADOPTED,,461,121,107,https://www.europarl.europa.eu/plenary/en/votes/177814.xml
177821,2025-07-08 12:33:22,Role of gas storage for securing gas supplies ahead of the winter season,,,126,542,3,https://www.europarl.europa.eu/plenary/en/votes/177821.xml
177833,2025-07-08 12:38:52,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,214,438,25,https://www.europarl.europa.eu/plenary/en/votes/177833.xml
177834,2025-07-08 12:39:05,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,146,525,7,https://www.europarl.europa.eu/plenary/en/votes/177834.xml
177835,2025-07-08 12:39:30,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,554,85,41,https://www.europarl.europa.eu/plenary/en/votes/177835.xml
177836,2025-07-08 12:39:43,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,304,334,38,https://www.europarl.europa.eu/plenary/en/votes/177836.xml
177837,2025-07-08 12:39:56,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,237,436,6,https://www.europarl.europa.eu/plenary/en/votes/177837.xml
177838,2025-07-08 12:40:08,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,294,334,47,https://www.europarl.europa.eu/plenary/en/votes/177838.xml
177839,2025-07-08 12:40:21,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,179,488,7,https://www.europarl.europa.eu/plenary/en/votes/177839.xml
177840,2025-07-08 12:40:36,EU/Greenland/Denmark Sustainable Fisheries Partnership Agreement. Implementing Protocol (2025-2030),,,422,201,56,https://www.europarl.europa.eu/plenary/en/votes/177840.xml
177844,2025-07-08 12:41:46,Financial activities of the European Investment Bank – annual report 2024,,,130,518,18,https://www.europarl.europa.eu/plenary/en/votes/177844.xml
177845,2025-07-08 12:41:58,Financial activities of the European Investment Bank – annual report 2024,,,114,535,31,https://www.europarl.europa.eu/plenary/en/votes/177845.xml
177846,2025-07-08 12:42:35,Financial activities of the European Investment Bank – annual report 2024,,,190,474,16,https://www.europarl.europa.eu/plenary/en/votes/177846.xml
177847,2025-07-08 12:42:48,Financial activities of the European Investment Bank – annual report 2024,,,111,500,69,https://www.europarl.europa.eu/plenary/en/votes/177847.xml
177848,2025-07-08 12:42:59,Financial activities of the European Investment Bank – annual report 2024,,,196,473,7,https://www.europarl.europa.eu/plenary/en/votes/177848.xml
177849,2025-07-08 12:43:47,Financial activities of the European Investment Bank – annual report 2024,,,82,569,26,https://www.europarl.europa.eu/plenary/en/votes/177849.xml
177851,2025-07-08 12:44:03,Financial activities of the European Investment Bank – annual report 2024,,,520,137,17,https://www.europarl.europa.eu/plenary/en/votes/177851.xml
177853,2025-07-08 12:44:26,Financial activities of the European Investment Bank – annual report 2024,,,79,583,13,https://www.europarl.europa.eu/plenary/en/votes/177853.xml
177854,2025-07-08 12:44:38,Financial activities of the European Investment Bank – annual report 2024,,,127,511,28,https://www.europarl.europa.eu/plenary/en/votes/177854.xml
177855,2025-07-08 12:44:50,Financial activities of the European Investment Bank – annual report 2024,,,109,542,18,https://www.europarl.europa.eu/plenary/en/votes/177855.xml
177856,2025-07-08 12:45:06,Financial activities of the European Investment Bank – annual report 2024,,,378,263,34,https://www.europarl.europa.eu/plenary/en/votes/177856.xml
177857,2025-07-08 12:46:33,Financial activities of the European Investment Bank – annual report 2024,,,285,363,29,https://www.europarl.europa.eu/plenary/en/votes/177857.xml
177858,2025-07-08 12:49:47,Security of energy supply in the EU,,,202,435,37,https://www.europarl.europa.eu/plenary/en/votes/177858.xml
177859,2025-07-08 12:49:58,Security of energy supply in the EU,,,209,407,51,https://www.europarl.europa.eu/plenary/en/votes/177859.xml
177861,2025-07-08 12:50:25,Security of energy supply in the EU,,,145,439,87,https://www.europarl.europa.eu/plenary/en/votes/177861.xml
177863,2025-07-08 12:50:39,Security of energy supply in the EU,,,572,19,79,https://www.europarl.europa.eu/plenary/en/votes/177863.xml
177864,2025-07-08 12:50:51,Security of energy supply in the EU,,,146,487,32,https://www.europarl.europa.eu/plenary/en/votes/177864.xml
177865,2025-07-08 12:51:01,Security of energy supply in the EU,,,481,115,71,https://www.europarl.europa.eu/plenary/en/votes/177865.xml
177867,2025-07-08 12:51:15,Security of energy supply in the EU,,,600,65,6,https://www.europarl.europa.eu/plenary/en/votes/177867.xml
177868,2025-07-08 12:51:25,Security of energy supply in the EU,,,506,137,20,https://www.europarl.europa.eu/plenary/en/votes/177868.xml
177869,2025-07-08 12:51:38,Security of energy supply in the EU,,,212,420,38,https://www.europarl.europa.eu/plenary/en/votes/177869.xml
177870,2025-07-08 12:51:49,Security of energy supply in the EU,,,204,424,41,https://www.europarl.europa.eu/plenary/en/votes/177870.xml
177871,2025-07-08 12:51:59,Security of energy supply in the EU,,,200,424,42,https://www.europarl.europa.eu/plenary/en/votes/177871.xml
177872,2025-07-08 12:52:11,Security of energy supply in the EU,,,198,434,37,https://www.europarl.europa.eu/plenary/en/votes/177872.xml
177874,2025-07-08 12:52:24,Security of energy supply in the EU,,,529,106,32,https://www.europarl.europa.eu/plenary/en/votes/177874.xml
177875,2025-07-08 12:52:34,Security of energy supply in the EU,,,519,71,71,https://www.europarl.europa.eu/plenary/en/votes/177875.xml
177876,2025-07-08 12:52:44,Security of energy supply in the EU,,,535,122,10,https://www.europarl.europa.eu/plenary/en/votes/177876.xml
177880,2025-07-08 12:53:34,Security of energy supply in the EU,,,198,428,43,https://www.europarl.europa.eu/plenary/en/votes/177880.xml
177881,2025-07-08 12:53:51,Security of energy supply in the EU,,,202,425,43,https://www.europarl.europa.eu/plenary/en/votes/177881.xml
177883,2025-07-08 12:54:04,Security of energy supply in the EU,,,544,41,80,https://www.europarl.europa.eu/plenary/en/votes/177883.xml
177884,2025-07-08 12:54:14,Security of energy supply in the EU,,,524,128,17,https://www.europarl.europa.eu/plenary/en/votes/177884.xml
177885,2025-07-08 12:54:24,Security of energy supply in the EU,,,474,141,53,https://www.europarl.europa.eu/plenary/en/votes/177885.xml
177910,2025-07-08 12:50:11,Security of energy supply in the EU,,,505,115,43,https://www.europarl.europa.eu/plenary/en/votes/177910.xml
177911,2025-07-08 12:52:57,Security of energy supply in the EU,,,504,148,14,https://www.europarl.europa.eu/plenary/en/votes/177911.xml
177912,2025-07-08 12:53:09,Security of energy supply in the EU,,,488,169,9,https://www.europarl.europa.eu/plenary/en/votes/177912.xml
177913,2025-07-08 12:53:20,Security of energy supply in the EU,,,500,128,39,https://www.europarl.europa.eu/plenary/en/votes/177913.xml
177945,2025-07-07 17:08:09,Ordre du jour de mercredi - Demande du groupe The Left,,,308,101,0,https://www.europarl.europa.eu/plenary/en/votes/177945.xml
177949,2025-07-09 12:23:37,Draft amending budget No 1/2025: entering the surplus of the financial year 2024,REJECTED,,176,509,7,https://www.europarl.europa.eu/plenary/en/votes/177949.xml
177950,2025-07-09 12:23:50,Draft amending budget No 1/2025: entering the surplus of the financial year 2024,REJECTED,,224,453,10,https://www.europarl.europa.eu/plenary/en/votes/177950.xml
177955,2025-07-09 12:24:19,Draft amending budget No 1/2025: entering the surplus of the financial year 2024,REJECTED,,194,443,50,https://www.europarl.europa.eu/plenary/en/votes/177955.xml
177956,2025-07-09 12:24:30,Draft amending budget No 1/2025: entering the surplus of the financial year 2024,REJECTED,,217,430,31,https://www.europarl.europa.eu/plenary/en/votes/177956.xml
177957,2025-07-09 12:24:40,Draft amending budget No 1/2025: entering the surplus of the financial year 2024,REJECTED,,182,466,41,https://www.europarl.europa.eu/plenary/en/votes/177957.xml
177958,2025-07-09 12:24:51,Draft amending budget No 1/2025: entering the surplus of the financial year 2024,REJECTED,,73,495,122,https://www.europarl.europa.eu/plenary/en/votes/177958.xml
177959,2025-07-09 12:35:36,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,133,531,20,https://www.europarl.europa.eu/plenary/en/votes/177959.xml
177960,2025-07-09 12:35:49,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,101,558,22,https://www.europarl.europa.eu/plenary/en/votes/177960.xml
177961,2025-07-09 12:36:00,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,148,462,74,https://www.europarl.europa.eu/plenary/en/votes/177961.xml
177962,2025-07-09 12:36:10,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,114,543,32,https://www.europarl.europa.eu/plenary/en/votes/177962.xml
177963,2025-07-09 12:36:22,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,219,449,10,https://www.europarl.europa.eu/plenary/en/votes/177963.xml
177964,2025-07-09 12:36:42,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,90,484,90,https://www.europarl.europa.eu/plenary/en/votes/177964.xml
177965,2025-07-09 12:37:10,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,193,487,9,https://www.europarl.europa.eu/plenary/en/votes/177965.xml
177966,2025-07-09 12:37:21,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,145,470,65,https://www.europarl.europa.eu/plenary/en/votes/177966.xml
177967,2025-07-09 12:37:36,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,110,569,7,https://www.europarl.europa.eu/plenary/en/votes/177967.xml
177968,2025-07-09 12:37:48,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,103,561,18,https://www.europarl.europa.eu/plenary/en/votes/177968.xml
177969,2025-07-09 12:37:59,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,114,547,20,https://www.europarl.europa.eu/plenary/en/votes/177969.xml
177970,2025-07-09 12:38:09,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,156,510,17,https://www.europarl.europa.eu/plenary/en/votes/177970.xml
177971,2025-07-09 12:38:20,2023 and 2024 reports on Bosnia and Herzegovina,REJECTED,,212,469,5,https://www.europarl.europa.eu/plenary/en/votes/177971.xml
177972,2025-07-09 12:28:30,Product safety and regulatory compliance in e-commerce and non-EU imports,REJECTED,,157,493,39,https://www.europarl.europa.eu/plenary/en/votes/177972.xml
177975,2025-07-09 12:28:46,Product safety and regulatory compliance in e-commerce and non-EU imports,ADOPTED,,480,196,3,https://www.europarl.europa.eu/plenary/en/votes/177975.xml
177977,2025-07-09 12:28:59,Product safety and regulatory compliance in e-commerce and non-EU imports,ADOPTED,,679,3,7,https://www.europarl.europa.eu/plenary/en/votes/177977.xml
177979,2025-07-09 12:29:16,Product safety and regulatory compliance in e-commerce and non-EU imports,REJECTED,,169,506,13,https://www.europarl.europa.eu/plenary/en/votes/177979.xml
177982,2025-07-09 12:29:31,Product safety and regulatory compliance in e-commerce and non-EU imports,ADOPTED,,480,197,13,https://www.europarl.europa.eu/plenary/en/votes/177982.xml
177983,2025-07-09 12:30:06,2023 and 2024 reports on Albania,REJECTED,,104,570,14,https://www.europarl.europa.eu/plenary/en/votes/177983.xml
177985,2025-07-09 12:30:23,2023 and 2024 reports on Albania,REJECTED,,210,468,9,https://www.europarl.europa.eu/plenary/en/votes/177985.xml
177986,2025-07-09 12:30:33,2023 and 2024 reports on Albania,REJECTED,,209,462,12,https://www.europarl.europa.eu/plenary/en/votes/177986.xml
177987,2025-07-09 12:30:44,2023 and 2024 reports on Albania,REJECTED,,208,460,8,https://www.europarl.europa.eu/plenary/en/votes/177987.xml
177990,2025-07-09 12:31:04,2023 and 2024 reports on Albania,ADOPTED,,436,208,37,https://www.europarl.europa.eu/plenary/en/votes/177990.xml
177991,2025-07-09 12:31:14,2023 and 2024 reports on Albania,ADOPTED,,369,281,21,https://www.europarl.europa.eu/plenary/en/votes/177991.xml
177992,2025-07-09 12:31:27,2023 and 2024 reports on Albania,ADOPTED,,357,294,23,https://www.europarl.europa.eu/plenary/en/votes/177992.xml
177993,2025-07-09 12:31:55,2023 and 2024 reports on Albania,ADOPTED,,364,288,18,https://www.europarl.europa.eu/plenary/en/votes/177993.xml
177994,2025-07-09 12:32:07,2023 and 2024 reports on Albania,REJECTED,,216,289,170,https://www.europarl.europa.eu/plenary/en/votes/177994.xml
